كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه کلاس درس,نام كلاس درس,مقطع ارائه درس,نوع ارائه,سطح ارائه,حداقل ظرفيت,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمانبندي تشکيل کلاس,زمان امتحان,استاد,ساير اساتيد,مكان برگزاري,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
100002,کارآموزی طرح پویش (3) کاردانی و کارشناسی,طرح پویش,0,2,100-40,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,,,سمیه صادق زاده,,,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
100000,کارآموزی طرح پویش (1) کاردانی و کارشناسی,طرح پویش,0,2,100-39,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,,,سجاد ماندگانی,,,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
100001,کارآموزی طرح پویش (2) کاردانی و کارشناسی,طرح پویش,0,2,100-38,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,,,سمیه صادق زاده,,,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164121481,جامعه‌شناسی عمومی,نظري,2,0,100-37,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,سه شنبه  از 13:30 تا 15:30,1403/10/11 از 10:30 تا 13:00,ابوذر عفیفی پور,,دانشکده مهارتی و کارآفرینی-204,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1008156275,کارآفرینی,نظري_عملي,2,1,100-36,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,يكشنبه  از 07:30 تا 10:00,1403/10/16 از 10:30 تا 12:00,,,,,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55194,ریاضی پیش دانشگاهی,نظري,2,0,100-35,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,دوشنبه  از 11:00 تا 12:45,1403/10/09 از 10:30 تا 12:00,,,,,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164156372,کارآموزی,كارآموزي,0,2,100-34,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,,1403/05/10 از 08:00 تا 09:00,سجاد ماندگانی,,,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90321,ریاضی عمومی,نظري,2,0,100-33,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,دوشنبه  از 12:45 تا 14:30,1403/10/10 از 10:30 تا 12:00,,,,,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164128043,روش تحقیق و مأخذ شناسی,نظري_عملي,1,1,100-32,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,چهارشنبه  از 17:30 تا 19:15,1403/10/13 از 13:30 تا 15:00,زهرا برزگر,,دانشکده مهارتی و کارآفرینی-204,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164132937,سازمان و وظایف انبارها,نظري,2,0,100-31,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,يكشنبه  از 11:30 تا 13:30,1403/10/16 از 08:00 تا 10:00,حسین حسینی,,دانشکده مهارتی و کارآفرینی-205,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164167665,حقوق کار وتامین اجتماعی,نظري,2,0,100-30,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,شنبه  از 17:30 تا 19:15,1403/10/17 از 10:30 تا 13:00,علی خانی,,دانشکده مهارتی و کارآفرینی-204,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164158941,کارپردازی امور و اداره اموال,نظري_عملي,1,1,100-29,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,يكشنبه  از 09:30 تا 11:30,1403/10/18 از 10:30 تا 13:00,حسین حسینی,,دانشکده مهارتی و کارآفرینی-303,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164103896,آشنایی با پایگاه‌های اطلاعاتی,عملي,0,1,100-28,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,شنبه  از 09:30 تا 11:30,1403/10/09 از 10:30 تا 13:00,حسین حسینی,,دانشکده مهارتی و کارآفرینی-204,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164130407,زبان‌تخصصی‌,نظري,2,0,100-27,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,شنبه  از 07:30 تا 09:30,1403/10/12 از 10:30 تا 13:00,حسین حسینی,,دانشکده مهارتی و کارآفرینی-204,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164149278,مدیریت منابع انسانی,نظري,2,0,100-26,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,دوشنبه  از 15:30 تا 17:30,1403/10/12 از 08:00 تا 10:30,بهنام جاميشي,,دانشکده مهارتی و کارآفرینی-303,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164175160,بایگانی و اداره امور اسنادی,نظري_عملي,1,1,100-25,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,سه شنبه  از 17:30 تا 19:15,1403/10/11 از 08:00 تا 10:30,ابوذر عفیفی پور,,دانشکده مهارتی و کارآفرینی-204,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164153411,نظام‌های حقوق و دستمزد,نظري_عملي,1,1,100-24,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,يكشنبه  از 15:30 تا 17:30,1403/10/10 از 08:00 تا 10:00,علی خانی,,دانشکده مهارتی و کارآفرینی-301,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164118973,تشکیلات و روش‌های اداری,نظري_عملي,1,1,100-23,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,چهارشنبه  از 13:30 تا 15:30,1403/10/17 از 08:00 تا 10:00,زهرا برزگر,,دانشکده مهارتی و کارآفرینی-204,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164104669,اصول‌ حسابداری‌ ( 2 ),نظري,3,0,100-22,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,شنبه  از 13:30 تا 17:30,1403/10/09 از 08:00 تا 10:00,,,,,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164123292,حقوق اداری و استخدامی,نظري,2,0,100-21,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,يكشنبه  از 17:30 تا 19:15,1403/10/10 از 10:30 تا 13:30,علی خانی,,دانشکده مهارتی و کارآفرینی-301,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164175172,مکاتبات اداری و اداره امور دفتری,نظري_عملي,1,1,100-20,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,سه شنبه  از 11:30 تا 13:30,1403/10/18 از 08:00 تا 10:00,شهرام خنده رویان,,دانشکده مهارتی و کارآفرینی-204,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
